,title,budget,popularity,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
2837,katy perry part of me,12000000,8.410688,32726956,93.0,6.5,85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2838,the fault in our stars,12000000,74.358971,307166834,125.0,7.6,3759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2839,rounders,12000000,18.422007999999998,22921898,121.0,6.9,439,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,top five,0,15.896312,25434291,102.0,6.3,210,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,prophecy,12000000,8.616589999999999,54000000,102.0,5.4,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2842,stir of echoes,12000000,6.044161,21133087,99.0,6.5,330,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2843,philomena,12000000,29.019503999999998,100129872,98.0,7.4,579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,the upside of anger,0,6.2464,0,118.0,6.4,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,the boys from brazil,0,5.315213,0,125.0,6.6,101,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2846,aquamarine,12000000,16.931846,23006849,104.0,5.8,364,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2847,paper towns,12000000,64.610671,85512300,109.0,6.1,1937,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2848,my babys daddy,0,4.480167,51,86.0,4.3,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,nebraska,12000000,29.223881,17654912,115.0,7.4,636,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,tales from the crypt demon knight,0,7.710797,0,92.0,6.7,94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2851,max keebles big move,12000000,1.0818219999999998,17292381,86.0,5.4,33,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2852,young adult,12000000,16.183746,22939027,94.0,5.6,364,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,crank,12000000,47.992816999999995,42931041,88.0,6.6,1151,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2854,def jams how to be a player,0,1.20245,13960203,93.0,5.3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2855,living out loud,12000000,0.700792,12902790,100.0,5.3,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2856,just wright,0,10.409253,21520719,100.0,6.1,99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2857,rachel getting married,0,14.345428,0,113.0,6.1,163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,the postman always rings twice,12000000,6.803763000000001,0,122.0,6.4,110,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2859,girl with a pearl earring,0,19.944479,31466789,101.0,6.4,377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2860,das boot,14000000,26.967494,85000000,149.0,7.9,613,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2861,sorority boys,12000000,3.4445419999999998,0,93.0,4.6,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,about time,0,74.81764100000001,87100449,123.0,7.8,2067,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2863,house of flying daggers,0,21.064082,92863945,119.0,7.1,439,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2864,arbitrage,12000000,16.40512,35485056,100.0,6.1,294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2865,project almanac,12000000,32.940597,32248241,106.0,6.4,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2866,cadillac records,12000000,13.427427,0,109.0,6.9,86,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2867,screwed,0,5.359381,0,81.0,4.9,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,fortress,8000000,8.708229,6739141,95.0,5.7,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2869,for your consideration,12000000,4.3304279999999995,5542025,86.0,5.9,43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,celebrity,0,7.594593,0,113.0,6.0,111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,running with scissors,12000000,4.770194999999999,6754898,116.0,5.8,78,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,from justin to kelly,12000000,1.623338,4922166,90.0,3.0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2873,girl 6,12000000,2.993939,4939939,108.0,5.7,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,in the cut,12000000,10.536092,23,119.0,4.6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2875,two lovers,12000000,8.290636,3148182,110.0,6.6,154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2876,last orders,0,3.6038419999999998,0,109.0,6.0,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,the host,11000000,27.65527,88489643,119.0,6.7,537,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2878,the pursuit of db cooper,0,1.379643,0,100.0,6.8,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2879,ravenous,12000000,9.164386,0,100.0,6.9,141,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2880,charlie bartlett,12000000,9.779444,0,97.0,6.5,225,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,the great beauty,12400000,32.523573,8371085,142.0,7.3,720,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,the dangerous lives of altar boys,0,2.2488799999999998,0,104.0,6.4,53,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,stoker,12000000,27.322212,12077441,99.0,6.5,882,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2884,2046,12000000,12.664786999999999,19271312,129.0,6.9,206,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2885,married life,12000000,3.004432,0,90.0,6.1,38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2886,duma,12000000,4.795244,0,100.0,6.9,41,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2887,ondine,12000000,5.841285,1644755,111.0,6.5,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2888,brother,12000000,5.327714,15250000,114.0,6.8,107,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2889,welcome to collinwood,1200000,3.582733,0,86.0,6.2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,critical care,0,2.678715,0,107.0,6.1,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,the life before her eyes,8000000,9.728143,0,90.0,6.1,88,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2892,darling companion,0,2.303865,0,103.0,5.3,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2893,trade,12000000,11.237374,0,120.0,6.8,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2894,fateless,0,1.906807,0,140.0,6.5,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2895,breakfast of champions,12000000,2.695896,0,110.0,5.2,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,a woman a gun and a noodle shop,0,1.416796,0,95.0,4.8,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2897,cypher,7500000,11.636883000000001,0,95.0,6.7,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2898,city of life and death,12000000,4.793348,10652498,132.0,7.6,55,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2899,legend of a rabbit,19000000,0.7386520000000001,2570000,89.0,3.0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2900,space battleship yamato,12000000,5.158067,11212294,131.0,6.3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2901,5 days of war,20000000,5.727602,17479,113.0,5.8,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2902,triangle,12000000,25.496926000000002,0,99.0,6.9,612,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2903,10 days in a madhouse,1200000,0.489271,0,111.0,4.3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,heaven is for real,12000000,11.150261,101332962,99.0,6.0,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,snatch,10000000,53.595686,83557872,103.0,7.7,2912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2906,dancin its on,0,0.18623399999999998,0,89.0,4.3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2907,pet sematary,11500000,20.747994,57469467,103.0,6.4,407,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2908,madadayo,0,2.930853,0,134.0,7.5,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,the cry of the owl,11500000,4.75919,0,101.0,5.5,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,a tale of three cities,0,0.753362,0,130.0,6.3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2911,gremlins,11000000,45.072136,153083102,106.0,6.9,1596,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2912,star wars,11000000,126.393695,775398007,121.0,8.1,6624,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2913,dirty grandpa,11500000,56.805781,94073028,102.0,5.7,1406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,doctor zhivago,11000000,12.854853,111858363,197.0,7.4,247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2915,trash,0,14.637357000000002,0,112.0,7.1,242,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2916,high school musical 3 senior year,0,21.801188,0,116.0,6.2,821,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2917,the fighter,25000000,31.019381,93617009,116.0,7.2,1486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,jackass number two,11000000,11.227087,72778712,95.0,6.4,298,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,my cousin vinny,11000000,19.231507,64088552,120.0,7.3,384,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,if i stay,11000000,31.162838,78874843,106.0,7.3,1368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,drive hard,12000000,3.94487,0,96.0,3.9,74,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,major league,11000000,7.5591919999999995,49797148,107.0,6.6,217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,st trinians,0,7.377586999999999,0,101.0,5.6,142,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2924,phone booth,13000000,38.018085,97837138,81.0,6.7,1062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2925,a walk to remember,11000000,33.283553999999995,41227069,101.0,7.5,1018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2926,dead man walking,11000000,15.864927999999999,39363635,122.0,7.3,337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,cruel intentions,10500000,23.449703,75902208,97.0,6.6,827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2928,saw vi,11000000,31.900899,68233629,90.0,6.0,722,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2929,history of the world part i,11000000,14.282314000000001,31672907,92.0,6.5,204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,the secret life of bees,11000000,7.645979,38105395,114.0,7.4,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,corky romano,11000000,3.4957580000000004,23978402,86.0,4.1,54,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,raising cain,12000000,7.558959,37170057,91.0,5.9,65,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2933,fist,11,3.375208,11,145.0,6.4,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,invaders from mars,12000000,4.234269,4884663,100.0,5.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2935,brooklyn,11000000,39.337949,62076141,111.0,7.2,1213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2936,barry lyndon,11000000,29.543331,20000000,184.0,7.7,505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2937,out cold,24000000,4.12064,14782676,89.0,5.8,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938,the ladies man,24000000,2.259537,13700000,84.0,5.7,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,quartet,11000000,7.722021000000001,59520298,98.0,6.3,139,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2940,tomcats,11000000,7.063053,23430766,95.0,4.9,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2941,frailty,11000000,16.003957999999997,13110448,100.0,7.0,334,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2942,woman in gold,11000000,21.204929,61619773,120.0,7.3,440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,kinsey,0,6.799314,0,118.0,6.6,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,army of darkness,11000000,33.758281,0,81.0,7.3,838,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2945,slackers,14000000,9.371811,6413915,86.0,5.4,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2946,whats eating gilbert grape,11000000,33.282794,30000000,118.0,7.5,919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2947,the visual bible the gospel of john,10000000,3.2081720000000002,4069090,125.0,8.2,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2948,vera drake,11000000,4.131918,0,125.0,6.8,80,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,the guru,0,4.093287999999999,0,91.0,5.1,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2950,the perez family,11000000,1.187671,2832826,113.0,6.6,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2951,inside llewyn davis,11000000,36.319205,32935319,105.0,7.2,834,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2952,o,0,4.146751999999999,16017403,95.0,5.8,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2953,return to the blue lagoon,11000000,9.705589,2807854,98.0,5.1,153,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2954,the molly maguires,11000000,1.3969850000000001,2200000,124.0,5.9,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2955,romance  cigarettes,0,4.056774,2945242,105.0,6.0,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2956,copying beethoven,11000000,5.062687,0,104.0,6.2,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,brighton rock,0,3.1221520000000003,0,111.0,5.6,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2958,saw v,10800000,32.943847999999996,113857533,92.0,5.9,820,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2959,machine gun mccain,0,0.700127,0,116.0,7.3,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2960,lol,11000000,31.763201000000002,0,97.0,5.9,881,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2961,jindabyne,0,8.950864,0,123.0,5.7,25,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2962,kabhi alvida naa kehna,7400000,3.246903,17000000,193.0,6.1,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2963,an ideal husband,14000000,4.519523,18535191,97.0,6.3,46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2964,the last days on mars,0,18.764453,0,98.0,5.2,302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2965,darkness,0,6.340135,0,102.0,5.6,112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2966,2001 a space odyssey,10500000,86.201184,68700000,149.0,7.9,2998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2967,et the extraterrestrial,10500000,56.105798,792910554,115.0,7.3,3269,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2968,in the land of women,10000000,12.792446,17500000,97.0,5.8,160,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2969,the blue butterfly,0,1.985552,0,97.0,6.8,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2970,there goes my baby,10500000,0.037073,123509,99.0,8.5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,housefull,0,0.12082000000000001,0,135.0,5.2,29,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2972,september dawn,11000000,3.6468480000000003,0,110.0,5.0,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2973,for greater glory  the true story of cristiada,12000000,5.759545,9622846,145.0,6.4,35,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2974,the bélier family,11000000,25.302978,0,105.0,7.0,766,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2975,good will hunting,10000000,43.734885999999996,225933435,126.0,7.9,2811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,misconduct,11000000,10.016909,0,106.0,5.3,149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2977,saw iii,10000000,33.124871,163876815,108.0,6.1,1071,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2978,stripes,10000000,10.892398,85300000,106.0,6.5,249,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,bring it on,28000000,14.754281,90449929,98.0,5.8,568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,the purge election year,10000000,53.727146,118587880,105.0,6.1,1306,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2981,shes all that,10000000,8.9876,103166989,95.0,5.7,418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2982,saw iv,10000000,29.244768,139352633,93.0,5.9,903,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2983,white noise,10000000,14.447723000000002,91196419,101.0,5.6,261,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2984,madeas family reunion,6000000,5.882208,57231524,110.0,6.0,77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2985,the color of money,13800000,17.3393,52293982,119.0,6.7,291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,the longest day,10000000,19.524972,50100000,178.0,7.2,234,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2987,the mighty ducks,10000000,8.932837,50752337,101.0,6.4,198,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2988,the grudge,10000000,35.695442,183474602,92.0,5.8,865,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2989,happy gilmore,12000000,26.598884,41205099,92.0,6.5,755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,jeepers creepers,10000000,23.316208,59217789,90.0,6.1,720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2991,bill  teds excellent adventure,10000000,25.929893,40485039,90.0,6.7,454,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2992,oliver,10000000,8.305997999999999,37402877,153.0,7.0,103,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2993,the best exotic marigold hotel,10000000,21.258991,136836156,124.0,6.9,459,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,recess schools out,10000000,5.699058,44460850,83.0,6.6,67,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2995,mad max beyond thunderdome,12305523,36.582038,36230219,107.0,5.9,748,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2996,commando,10000000,34.224204,57500000,90.0,6.4,742,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2997,the boy,10000000,38.179483000000005,64188367,97.0,5.8,1102,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2998,devil,10000000,30.934688,33583175,80.0,5.8,816,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2999,friday after next,20000000,7.499639,33526835,85.0,6.0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,insidious chapter 3,10000000,45.946524,104303851,97.0,6.2,983,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3001,the last dragon,10000000,4.928776999999999,25754284,108.0,6.4,69,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,the lawnmower man,10000000,10.125029,32101000,108.0,5.4,197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3003,nick and norahs infinite playlist,9000000,20.452448999999998,32973937,89.0,6.4,379,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3004,dogma,10000000,14.543435,30652890,130.0,6.8,823,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3005,the banger sisters,10000000,6.015354,0,98.0,5.5,62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,twilight zone the movie,10000000,12.902975,29450919,101.0,6.2,161,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
3007,road house,15000000,6.216203,30050028,114.0,6.3,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3008,a low down dirty shame,10000000,3.290639,29392418,100.0,6.0,31,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,swimfan,8500000,4.844451,34411240,84.0,5.0,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3010,employee of the month,12000000,9.559737,38368909,103.0,5.3,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3011,cant hardly wait,10000000,11.350382000000002,25605015,100.0,6.1,122,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3012,the outsiders,10000000,13.455373000000002,33697647,91.0,6.9,291,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,petes dragon,65000000,31.974359000000003,143695338,102.0,6.2,679,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3014,the dead zone,10000000,16.785120000000003,20766616,103.0,6.9,311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3015,sinister 2,10000000,26.090495,52882018,97.0,5.4,581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3016,sparkle,14000000,2.698185,24637469,116.0,5.8,36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3017,valentine,0,5.904126,0,96.0,5.0,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3018,the fourth kind,10000000,22.888173000000002,42333295,98.0,5.8,441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3019,a prairie home companion,10000000,5.025446,0,105.0,6.4,81,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3020,sugar hill,0,2.580808,0,123.0,5.2,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3021,invasion usa,0,4.192064,0,107.0,5.3,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3022,roll bounce,0,2.5963380000000003,0,112.0,6.1,27,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3023,rushmore,9000000,18.289303,17096053,93.0,7.5,676,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,skyline,10000000,26.268209000000002,66821036,100.0,4.7,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3025,the second best exotic marigold hotel,10000000,17.592299,85978266,122.0,6.3,272,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,kit kittredge an american girl,0,6.2714099999999995,0,101.0,6.4,34,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3027,the perfect man,0,11.158906,0,100.0,5.5,203,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3028,mo better blues,10000000,3.079862,16153593,129.0,6.3,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
